Program ID,YÖK Atlas Baðlantýsý,Üniversite,Fakülte,Program Adý,Program Kabul Koþullarý Baðlantýsý,Öðretim Dili/Süresi/BursDurumu,Þehir,"Ünivers,teTürü",Ücret/Burs,Eðitim Öðretim Türü,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2022 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2021 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2020 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Dil Puanlarý.Üniversite Türü,Dil Puanlarý.Üniversite,Dil Puanlarý.Fakülte / Yüksekokul,Dil Puanlarý.Puan Türü,Dil Puanlarý.Burs Türü,Dil Puanlarý.Genel Kontenjan,Dil Puanlarý.Okul Birincisi Kontenjaný,Dil Puanlarý.Toplam Kontenjan **,Dil Puanlarý.Genel Kontenjana Yerleþen,Dil Puanlarý.Okul Birincisi Kontenjanýna Yerleþen,Dil Puanlarý.Toplam Yerleþen,Dil Puanlarý.Boþ Kalan Kontenjan,Dil Puanlarý.Ýlk Yerleþme Oraný,Dil Puanlarý.Yerleþip Kayýt Yaptýrmayan,Dil Puanlarý.Ek Yerleþen,"Dil Puanlarý.0,12 Katsayý ile Yerleþen Son Kiþinin Puaný *","Dil Puanlarý.0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný *","Dil Puanlarý.0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *","Dil Puanlarý.0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *","Dil Puanlarý.2023 Tavan Puan(0,12) *","Dil Puanlarý.2023 Tavan Baþarý Sýrasý(0,12) *",Dil Puanlarý.2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý *,Dil Puanlarý.Yerleþenlerin Ortalama OBP'si *,Dil Puanlarý.Yerleþenlerin Ortalama Diploma Notu *
201910024,https://yokatlas.yok.gov.tr/lisans.php?y=201910024,HALÝÇ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Amerikan Kültürü ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201910024,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,10,10,9,9,18226,17414,20630,12400,426.10053,419.39341,371.62997,412.77787,12,10,9,9,Vakýf,HALÝÇ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Burslu,9,,12,9,,10,2,0.833,,,426.10053,,18226,,440.05911,13601,3,400.332,80.1
201210049,https://yokatlas.yok.gov.tr/lisans.php?y=201210049,DOÐUÞ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201210049,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,9,8,12,12,18575,17820,18545,13300,425.1572,418.13254,378.5273,408.85681,10,8,12,12,Vakýf,DOÐUÞ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Burslu,8,,10,8,,9,1,0.9,,,425.1572,,18575,,440.63391,13445,,425.601,85.1
204790529,https://yokatlas.yok.gov.tr/lisans.php?y=204790529,ÝSTANBUL OKAN ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Rusça Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204790529,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,4,3,3,3,18695,12769,7836,6790,424.81609,435.88822,422.06994,442.04032,6,3,3,3,Vakýf,ÝSTANBUL OKAN ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,DÝL,Burslu,4,,6,4,,4,2,0.667,,,424.81609,,18695,,440.67269,13434,1,417.569,83.5
107210235,https://yokatlas.yok.gov.tr/lisans.php?y=107210235,MARMARA ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Alman Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107210235,(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,54,52,24,41,19055,22359,,75800,423.82667,404.3192,,217.50672,54,52,52,41,Devlet,MARMARA ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,DÝL,Ücretsiz,50,2,54,52,,54,0,1,7,,423.82667,,19055,,461.62547,8212,5,428.865,85.8
108410539,https://yokatlas.yok.gov.tr/lisans.php?y=108410539,ORTA DOÐU TEKNÝK ÜNÝVERSÝTESÝ,ODTÜ Kuzey Kýbrýs Kampusu (KKTC-Güzelyurt),Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108410539,(Ýngilizce)(Burslu)(4 Yýllýk),ANKARA,Devlet,Burslu,Örgün,Doldu#,8,8,6,6,19077,19518,15006,10500,423.74506,412.74929,391.01121,421.11211,8,8,6,6,Devlet,ORTA DOÐU TEKNÝK ÜNÝVERSÝTESÝ,ODTÜ Kuzey Kýbrýs Kampusu (KKTC-Güzelyurt),DÝL,Burslu,8,,8,8,,8,0,1,2,,423.74506,,19077,,470.24334,6611,,439.009,87.8
206290198,https://yokatlas.yok.gov.tr/lisans.php?y=206290198,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206290198,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,9,7,8,8,19098,16011,15379,11600,423.69069,424.21934,389.56821,416.3632,10,7,8,8,Vakýf,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Burslu,8,,10,8,,9,1,0.9,,,423.69069,,19098,,430.30584,16769,2,429.893,86
105610264,https://yokatlas.yok.gov.tr/lisans.php?y=105610264,ÝSTANBUL ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Rus Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105610264,(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,54,52,52,52,19179,18434,18290,14600,423.44786,416.15277,379.43189,404.01468,54,52,52,52,Devlet,ÝSTANBUL ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,50,2,54,52,,54,0,1,3,2,423.44786,,19179,,448.75104,11168,2,419.644,83.9
300190404,https://yokatlas.yok.gov.tr/lisans.php?y=300190404,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Fen ve Edebiyat Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300190404,(Burslu)(4 Yýllýk),KKTC-GAZÝMAÐUSA,KKTC,Burslu,Örgün,Doldu#,5,5,5,5,19308,19816,19711,21000,423.13533,411.89265,374.74001,381.16643,5,5,5,5,KKTC,DOÐU AKDENÝZ ÜNÝVERSÝTESÝ,Fen ve Edebiyat Fakültesi,DÝL,Burslu,5,,5,5,,5,0,1,,,423.13533,,19308,,443.58262,12590,1,441.159,88.2
209310048,https://yokatlas.yok.gov.tr/lisans.php?y=209310048,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209310048,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,5,5,6,9,19366,19790,20057,21100,422.98845,411.94581,373.55628,380.41699,6,5,6,9,Vakýf,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,DÝL,Burslu,4,,6,4,,5,1,0.833,,,422.98845,,19366,,429.93911,16877,1,392.741,78.5
204090124,https://yokatlas.yok.gov.tr/lisans.php?y=204090124,KTO KARATAY ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,Ýngilizce Mütercim ve Tercümanlýk (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204090124,(Burslu)(4 Yýllýk),KONYA,Vakýf,Burslu,Örgün,Doldu,11,10,10,10,19928,21104,19085,16800,421.4477,408.02682,376.71708,395.81865,12,10,10,10,Vakýf,KTO KARATAY ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,DÝL,Burslu,9,,12,9,,11,1,0.917,1,,421.4477,,19928,,456.94309,9161,,416.491,83.3
210301207,https://yokatlas.yok.gov.tr/lisans.php?y=210301207,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210301207,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,12,12,11,10,19972,16429,14743,11300,421.32606,422.63283,391.89744,417.51698,14,12,11,10,Vakýf,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Burslu,11,,14,11,,12,2,0.857,1,1,421.32606,,19972,,452.53269,10266,1,416.743,83.3
210401858,https://yokatlas.yok.gov.tr/lisans.php?y=210401858,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210401858,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,11,11,9,12,20044,18848,18213,21800,421.13037,414.84866,379.68137,378.28437,13,11,9,12,Vakýf,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",DÝL,Burslu,10,,13,10,,11,2,0.846,,,421.13037,,20044,,434.84296,15251,1,424.237,84.8
105490062,https://yokatlas.yok.gov.tr/lisans.php?y=105490062,ÝSTANBUL MEDENÝYET ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýspanyol Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105490062,(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,32,31,31,31,20263,19541,19262,17700,420.46596,412.68625,376.15548,392.73144,32,31,31,31,Devlet,ÝSTANBUL MEDENÝYET ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,30,1,32,31,,32,0,1,,,420.46596,,20263,,461.97318,8139,1,424.366,84.9
102710051,https://yokatlas.yok.gov.tr/lisans.php?y=102710051,ÇANAKKALE ONSEKÝZ MART ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Japonca Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102710051,(4 Yýllýk),ÇANAKKALE,Devlet,Ücretsiz,Örgün,Doldu#,41,41,41,41,20534,20439,18343,14500,419.73359,409.91775,379.29951,404.29088,41,41,41,41,Devlet,ÇANAKKALE ONSEKÝZ MART ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,Ücretsiz,40,1,41,41,,41,0,1,3,,419.73359,,20534,,478.74379,5214,6,419.074,83.8
103410033,https://yokatlas.yok.gov.tr/lisans.php?y=103410033,EGE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Alman Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103410033,(Almanca)(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Doldu#,64,62,62,62,21054,23525,21583,20900,418.36779,400.96445,368.46772,381.34254,64,62,62,62,Devlet,EGE ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,62,,64,0,1,1,1,418.36779,,21054,,453.86842,9911,10,415.822,83.2
101110272,https://yokatlas.yok.gov.tr/lisans.php?y=101110272,ANKARA ÜNÝVERSÝTESÝ,Dil ve Tarih Coðrafya Fakültesi,Rus Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101110272,(Rusça)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,32,31,31,31,21591,23941,20692,19000,416.8779,399.6582,371.45842,387.97837,32,31,31,31,Devlet,ANKARA ÜNÝVERSÝTESÝ,Dil ve Tarih Coðrafya Fakültesi,DÝL,Ücretsiz,30,1,32,31,,32,0,1,,,416.8779,,21591,,475.35487,5738,2,436.886,87.4
210401837,https://yokatlas.yok.gov.tr/lisans.php?y=210401837,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210401837,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,11,11,9,12,21859,19363,20674,25000,416.13952,413.16539,371.49613,366.85326,13,11,9,12,Vakýf,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",DÝL,Burslu,10,,13,10,,11,2,0.846,1,,416.13952,,21859,,427.9746,17573,1,395.414,79.1
101190421,https://yokatlas.yok.gov.tr/lisans.php?y=101190421,ANKARA ÜNÝVERSÝTESÝ,Dil ve Tarih Coðrafya Fakültesi,Dilbilimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101190421,(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,54,52,52,41,22050,23488,25619,20800,415.577,401.07097,355.68075,381.60126,54,52,52,41,Devlet,ANKARA ÜNÝVERSÝTESÝ,Dil ve Tarih Coðrafya Fakültesi,DÝL,Ücretsiz,50,2,54,52,,54,0,1,6,,415.577,,22050,,453.10008,10134,9,417.734,83.5
206210088,https://yokatlas.yok.gov.tr/lisans.php?y=206210088,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206210088,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,8,7,8,7,22345,19321,18726,15800,414.82789,413.3009,377.92513,399.56015,10,7,8,7,Vakýf,ÝSTANBUL YENÝ YÜZYIL ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Burslu,8,,10,8,,8,2,0.8,,1,414.82789,,22345,,424.3551,18854,1,405.214,81
111110090,https://yokatlas.yok.gov.tr/lisans.php?y=111110090,ÝZMÝR DEMOKRASÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111110090,(Ýngilizce)(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Doldu,52,52,52,31,22448,21177,20060,17200,414.58929,407.87063,373.54159,394.36182,54,52,52,31,Devlet,ÝZMÝR DEMOKRASÝ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Ücretsiz,50,2,54,52,,52,2,0.963,4,1,414.58929,,22448,,444.04916,12448,4,414.511,82.9
202110717,https://yokatlas.yok.gov.tr/lisans.php?y=202110717,ÝHSAN DOÐRAMACI BÝLKENT ÜNÝVERSÝTESÝ,Ýnsani Bilimler ve Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202110717,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,48,48,48,48,22527,17419,15501,15400,414.41876,419.37757,389.13741,400.94874,48,48,48,48,Vakýf,ÝHSAN DOÐRAMACI BÝLKENT ÜNÝVERSÝTESÝ,Ýnsani Bilimler ve Edebiyat Fakültesi,DÝL,%50 Ýndirimli,48,,48,48,,48,0,1,4,1,414.41876,,22527,,501.60713,2513,3,445.257,89.1
210301263,https://yokatlas.yok.gov.tr/lisans.php?y=210301263,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Rusça Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210301263,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,5,5,6,5,22761,20501,19542,17100,413.79715,409.72077,375.26051,394.63396,7,5,6,5,Vakýf,ÝSTANBUL BEYKENT ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,DÝL,Burslu,5,,7,5,,5,2,0.714,,1,413.79715,,22761,,421.71723,19827,,424.61,84.9
101110218,https://yokatlas.yok.gov.tr/lisans.php?y=101110218,ANKARA ÜNÝVERSÝTESÝ,Dil ve Tarih Coðrafya Fakültesi,Ýtalyan Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101110218,(Ýtalyanca)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu,52,52,52,52,23039,26248,24819,24800,413.08542,393.18213,358.12621,367.59799,54,52,52,52,Devlet,ANKARA ÜNÝVERSÝTESÝ,Dil ve Tarih Coðrafya Fakültesi,DÝL,Ücretsiz,50,2,54,52,,52,2,0.963,2,2,413.08542,,23039,,472.81457,6169,6,415.955,83.2
202712513,https://yokatlas.yok.gov.tr/lisans.php?y=202712513,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202712513,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,13,12,11,10,23387,19579,17942,18000,412.22737,412.57924,380.58295,391.55209,15,12,11,10,Vakýf,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",DÝL,Burslu,12,,15,12,,13,2,0.867,,,412.22737,,23387,,426.66898,18036,,411.201,82.2
202490623,https://yokatlas.yok.gov.tr/lisans.php?y=202490623,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,Rusça Mütercim ve Tercümanlýk (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202490623,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,4,3,5,7,23684,20464,19943,20000,411.47204,409.833,373.93377,384.43084,6,3,5,7,Vakýf,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,DÝL,Burslu,4,,6,4,,4,2,0.667,,1,411.47204,,23684,,454.97749,9633,,418.393,83.7
109490283,https://yokatlas.yok.gov.tr/lisans.php?y=109490283,TRAKYA ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngilizce Mütercim ve Tercümanlýk (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109490283,(4 Yýllýk),EDÝRNE,Devlet,Ücretsiz,Örgün,Doldu,62,62,62,62,23839,22654,19356,15100,411.04554,403.47069,375.88933,401.7994,64,62,62,62,Devlet,TRAKYA ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,62,,62,2,0.969,5,,411.04554,,23839,,467.55872,7089,4,422.412,84.5
201610821,https://yokatlas.yok.gov.tr/lisans.php?y=201610821,HASAN KALYONCU ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Ýngilizce Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=201610821,(Ýngilizce)(Burslu)(4 Yýllýk),GAZÝANTEP,Vakýf,Burslu,Örgün,Doldu,8,9,8,8,23915,21376,18431,15900,410.86318,407.20934,378.94807,399.12187,9,9,8,8,Vakýf,HASAN KALYONCU ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,Burslu,7,,9,7,,8,1,0.889,1,,410.86318,,23915,,467.02733,7183,1,423.022,84.6
205090029,https://yokatlas.yok.gov.tr/lisans.php?y=205090029,ÝSTANBUL TOPKAPI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=205090029,(Ýngilizce)(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,10,11,9,8,24151,21292,21592,18400,410.2661,407.47084,368.44378,390.10996,13,11,9,8,Vakýf,ÝSTANBUL TOPKAPI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",DÝL,Burslu,10,,13,10,,10,3,0.769,,1,410.2661,,24151,,422.45709,19577,1,395.296,79.1
107610443,https://yokatlas.yok.gov.tr/lisans.php?y=107610443,MUÐLA SITKI KOÇMAN ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Ýngiliz Dili ve Edebiyatý,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107610443,(4 Yýllýk),MUÐLA,Devlet,Ücretsiz,Örgün,Doldu,72,72,72,72,24379,23325,21994,18100,409.69383,401.56373,367.18945,390.9827,74,72,72,72,Devlet,MUÐLA SITKI KOÇMAN ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,70,2,74,72,,72,2,0.973,2,1,409.69383,,24379,,429.07827,17172,1,415.708,83.1
210402558,https://yokatlas.yok.gov.tr/lisans.php?y=210402558,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Yüksekokulu,Turizm Rehberliði (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210402558,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,7,5,5,6,24970,22347,24478,21900,408.28418,404.34969,359.24231,377.62604,8,5,5,6,Vakýf,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Yüksekokulu,DÝL,Burslu,6,,8,6,,7,1,0.875,,,408.28418,,24970,,429.41773,17053,1,395.816,79.2
203211095,https://yokatlas.yok.gov.tr/lisans.php?y=203211095,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Arapça Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203211095,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,6,5,5,5,25149,23502,6680,8700,407.86257,401.01213,428.75919,430.50316,7,5,5,5,Vakýf,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Eðitim Fakültesi,DÝL,Burslu,5,,7,5,,6,1,0.857,3,,407.86257,,25149,,417.87972,21237,1,448.006,89.6
103190560,https://yokatlas.yok.gov.tr/lisans.php?y=103190560,DOKUZ EYLÜL ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Dilbilimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103190560,(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Doldu,63,62,62,62,25262,26142,25862,22300,407.57331,393.46054,354.92699,376.51036,64,62,62,62,Devlet,DOKUZ EYLÜL ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,DÝL,Ücretsiz,60,2,64,62,,63,1,0.984,7,3,407.57331,,25262,,462.22698,8091,6,420.222,84
111610422,https://yokatlas.yok.gov.tr/lisans.php?y=111610422,ÝSTANBUL ÜNÝVERSÝTESÝ-CERRAHPAÞA,Hasan Ali Yücel Eðitim Fakültesi,Fransýzca Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111610422,(Fransýzca)(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,31,21,4,21,25544,27106,,78600,406.87145,390.69054,,200.39955,31,21,21,21,Devlet,ÝSTANBUL ÜNÝVERSÝTESÝ-CERRAHPAÞA,Hasan Ali Yücel Eðitim Fakültesi,DÝL,Ücretsiz,30,1,31,31,,31,0,1,4,,406.87145,,25544,,426.97656,17913,5,414.098,82.8
202712531,https://yokatlas.yok.gov.tr/lisans.php?y=202712531,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Turizm Rehberliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202712531,(Burslu)(4 Yýllýk),ÝSTANBUL,Vakýf,Burslu,Örgün,Doldu,5,5,5,8,25750,23555,26520,22600,406.40289,400.86808,352.86774,375.29722,7,5,5,8,Vakýf,ÝSTANBUL GELÝÞÝM ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",DÝL,Burslu,5,,7,5,,5,2,0.714,,,406.40289,,25750,,411.84314,23536,,411.844,82.4
100190172,https://yokatlas.yok.gov.tr/lisans.php?y=100190172,BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,Ýngilizce Mütercim ve Tercümanlýk (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100190172,(4 Yýllýk),BOLU,Devlet,Ücretsiz,Örgün,Doldu,53,52,52,41,25878,24987,21338,17200,406.02942,396.59008,369.25226,394.47554,54,52,52,41,Devlet,BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ,Yabancý Diller Yüksekokulu,DÝL,Ücretsiz,50,2,54,52,,53,1,0.981,5,2,406.02942,,25878,,476.94885,5490,5,409.442,81.9
