Program ID,Üniversite,Fakülte,YOK Atlas Baðlantýsý,Program Adý,Program Koþullarý Baðlantýsý,Öðretim Dili/Süresi/BursDurumu,Þehir,Üniversite Türü,Ücret/Burs,Eðitim Öðretim Türü,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2022 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2021 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2020 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjan,2022 Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Eþit Aðýrlýk Puanlarý.Fakülte / Yüksekokul,Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý Okul Birincisi Kontenjaný,2023 Yýlý Toplam Kontenjaný,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlý Yerleþip Kayýt Yaptýrmayan,2023 Yýlý Ek Yerleþen,"2023 Yýlý 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný *","2023 Yýlý 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný *","2023 Yýlý 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *","2023 Yýlý 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlý Tavan Puan(0,12 Katsayýsý ile) *","2023 Yýlý Tavan Baþarý Sýrasý(0,12 Katsayýsý ile) *",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si *,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu *
100290058,ADIYAMAN ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=100290058,Ýþletme,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100290058,(4 Yýllýk),ADIYAMAN,Devlet,Ücretsiz,Örgün,Doldu#,40,31,13,31,1293393,902281,,678000,219.47977,248.01507,,238.65307,40,31,31,31,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,30,1,40,31,,40,0,100.00%,6,6,219.47977,,1293393,,344.53042,180193,5,363.337,72.7
102090059,BÝNGÖL ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=102090059,Siyaset Bilimi ve Kamu Yönetimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102090059,(4 Yýllýk),BÝNGÖL,Devlet,Ücretsiz,Örgün,Doldu#,42,41,4,41,1294861,1407153,,930000,219.37412,211.58998,,214.71706,42,41,41,41,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,40,1,42,41,,42,0,100.00%,2,2,219.37412,,1294861,,330.391,237990,11,366.265,73.3
106410148,KASTAMONU ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=106410148,Felsefe,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106410148,(4 Yýllýk),KASTAMONU,Devlet,Ücretsiz,Örgün,Doldu#,32,21,,21,1297174,1229641,,960000,219.21241,224.09192,,210.85572,32,21,21,21,Ýnsan ve Toplum Bilimleri Fakültesi,Eþit Aðýrlýk,Ücretsiz,30,1,32,31,,32,0,100.00%,6,6,219.21241,,1297174,,313.87558,323367,5,352.564,70.5
102310285,YOZGAT BOZOK ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=102310285,Sosyoloji,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102310285,(4 Yýllýk),YOZGAT,Devlet,Ücretsiz,Örgün,Doldu#,74,72,,72,1297642,1323746,,955000,219.17917,217.53657,,211.66419,74,72,72,72,Fen-Edebiyat Fakültesi,Eþit Aðýrlýk,Ücretsiz,70,2,74,72,,74,0,100.00%,6,5,219.17917,,1297642,,291.1653,478234,9,363.888,72.8
101411152,ATATÜRK ÜNÝVERSÝTESÝ,Turizm Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=101411152,Turizm Ýþletmeciliði (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101411152,(4 Yýllýk),ERZURUM,Devlet,Ücretsiz,Örgün,Doldu#,84,82,1,21,1301508,1259946,,980000,218.90737,221.98401,,205.69586,84,82,31,21,Turizm Fakültesi,Eþit Aðýrlýk,Ücretsiz,80,2,84,82,,84,0,100.00%,13,13,218.90737,,1301508,,314.78759,318002,9,364.032,72.8
101890039,BAYBURT ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=101890039,Siyaset Bilimi ve Kamu Yönetimi,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101890039,(4 Yýllýk),BAYBURT,Devlet,Ücretsiz,Örgün,Doldu#,64,62,5,62,1303123,1391654,,986000,218.79522,212.72114,,201.85538,64,62,62,62,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,64,62,,64,0,100.00%,5,5,218.79522,,1303123,,359.10241,133378,13,358.39,71.7
101310261,ARTVÝN ÇORUH ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=101310261,Felsefe,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101310261,(4 Yýllýk),ARTVÝN,Devlet,Ücretsiz,Örgün,Doldu#,32,21,1,21,1315786,1391320,,965000,217.91137,212.74496,,210.01636,32,21,21,21,Fen-Edebiyat Fakültesi,Eþit Aðýrlýk,Ücretsiz,30,1,32,31,,32,0,100.00%,4,4,217.91137,,1315786,,263.33607,734971,8,357.257,71.5
106310176,KARAMANOÐLU MEHMETBEY ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=106310176,Felsefe,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106310176,(4 Yýllýk),KARAMAN,Devlet,Ücretsiz,Örgün,Doldu#,37,26,1,21,1321704,1396939,,978000,217.50255,212.33639,,206.87336,37,26,26,21,Edebiyat Fakültesi,Eþit Aðýrlýk,Ücretsiz,35,1,37,36,,37,0,100.00%,5,5,217.50255,,1321704,,248.88953,899137,6,342.863,68.6
103710084,ERZURUM TEKNÝK ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=103710084,Felsefe,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103710084,(4 Yýllýk),ERZURUM,Devlet,Ücretsiz,Örgün,Doldu#,27,26,,21,1327009,1333486,,970000,217.13652,216.8473,,209.02105,27,26,26,21,Edebiyat Fakültesi,Eþit Aðýrlýk,Ücretsiz,25,1,27,26,,27,0,100.00%,2,2,217.13652,,1327009,,251.36776,869325,6,346.845,69.4
102810102,ÇANKIRI KARATEKÝN ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=102810102,Felsefe,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102810102,(4 Yýllýk),ÇANKIRI,Devlet,Ücretsiz,Örgün,Doldu#,42,31,,21,1331982,1476933,,994000,216.78717,206.38188,,194.73827,42,31,31,21,Edebiyat Fakültesi,Eþit Aðýrlýk,Ücretsiz,40,1,42,41,,42,0,100.00%,4,4,216.78717,,1331982,,285.60998,523502,13,363.224,72.6
102110181,BÝTLÝS EREN ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=102110181,Uluslararasý Ýliþkiler,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102110181,(4 Yýllýk),BÝTLÝS,Devlet,Ücretsiz,Örgün,Doldu#,42,31,16,21,1345961,1379308,,726000,215.81683,213.60823,,233.55613,42,31,31,21,Ýktisadi ve Ýdari Bilimler Fakültesi,Eþit Aðýrlýk,Ücretsiz,40,1,42,41,,42,0,100.00%,8,8,215.81683,,1345961,,406.51281,35833,7,360.198,72
104110342,GAZÝ ÜNÝVERSÝTESÝ,Gazi Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=104110342,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104110342,(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,93,82,82,82,52275,66184,63986,63300,395.56304,395.21195,339.2674,382.74046,93,82,82,82,Gazi Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,90,3,93,90,3,93,0,100.00%,,,395.56304,"39,874,529",52275,47.075,457.20955,5037,2,448.418,89.7
101010176,ANADOLU ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=101010176,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101010176,(4 Yýllýk),ESKÝÞEHÝR,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,72,60078,80589,76248,73500,391.09224,387.91552,332.11177,377.21676,62,62,62,72,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,62,60,2,62,0,100.00%,1,1,391.09224,"39,525,433",60078,52.788,445.4165,7410,2,441.664,88.3
109710093,BURSA ULUDAÐ ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=109710093,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109710093,(4 Yýllýk),BURSA,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,62,68669,89019,83212,77700,386.46919,383.84126,328.44369,375.06706,62,62,62,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,386.46919,"39,683,254",68669,50.149,439.48084,8927,2,442.104,88.4
100710039,AKDENÝZ ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=100710039,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100710039,(4 Yýllýk),ANTALYA,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,62,70072,89778,82157,77100,385.74311,383.49194,328.9908,375.34173,52,52,52,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,385.74311,"39,202,868",70072,58.358,414.81625,25665,4,431.993,86.4
110110376,YILDIZ TEKNÝK ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=110110376,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110110376,(4 Yýllýk),ÝSTANBUL,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,62,70207,85197,77529,72200,385.68066,385.64321,331.41204,377.92215,62,62,62,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,385.68066,"39,072,640",70207,60.704,434.0028,10943,6,427.852,85.6
103510077,ERCÝYES ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=103510077,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103510077,(4 Yýllýk),KAYSERÝ,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,62,74118,93710,91480,85000,383.70679,381.65531,324.28738,371.45316,62,62,62,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,383.70679,"39,191,470",74118,58.548,462.60653,4286,1,435.875,87.2
107410075,MERSÝN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=107410075,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107410075,(4 Yýllýk),MERSÝN,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,62,77955,94783,88781,88400,381.84878,381.17334,325.60256,369.75695,52,52,52,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,381.84878,"39,108,337",77955,60.095,408.56412,33158,2,424.86,85
108610052,PAMUKKALE ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=108610052,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108610052,(4 Yýllýk),DENÝZLÝ,Devlet,Ücretsiz,Örgün,Doldu#,62,52,52,62,86973,102951,100754,97100,377.7133,377.53081,319.95198,365.56909,62,52,52,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,377.7133,"38,199,805",86973,77.611,414.20224,26335,1,442.039,88.4
101410427,ATATÜRK ÜNÝVERSÝTESÝ,Kazým Karabekir Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=101410427,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101410427,(4 Yýllýk),ERZURUM,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,62,92350,112794,114981,114000,375.28277,373.277,313.73386,357.63361,62,62,62,62,Kazým Karabekir Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,375.28277,"38,107,821",92350,79.575,422.74809,18102,1,432.839,86.6
112110123,TRABZON ÜNÝVERSÝTESÝ,Fatih Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=112110123,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=112110123,(4 Yýllýk),TRABZON,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,62,99536,123614,116679,113000,372.15612,368.80393,313.00795,358.24862,52,52,52,62,Fatih Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,372.15612,"38,039,083",99536,81.075,403.09886,40620,,429.641,85.9
103910046,FIRAT ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=103910046,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103910046,(4 Yýllýk),ELAZIÐ,Devlet,Ücretsiz,Örgün,Doldu#,77,52,52,52,103113,119095,110864,114000,370.64139,370.66199,315.44544,357.61218,77,52,52,52,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,77,60,2,77,0,100.00%,,,370.64139,"37,647,396",103113,89.732,420.28993,20212,5,427.721,85.5
108810068,SAKARYA ÜNÝVERSÝTESÝ,Eðitim Fakültesi (Hendek),https://yokatlas.yok.gov.tr/lisans.php?y=108810068,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108810068,(4 Yýllýk),SAKARYA,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,62,103732,121304,110596,103000,370.39188,369.75394,315.56592,362.85057,52,52,52,62,Eðitim Fakültesi (Hendek),Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,370.39188,"37,045,328",103732,103.583,431.46706,12217,2,432.425,86.5
106610031,KIRIKKALE ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=106610031,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106610031,(4 Yýllýk),KIRIKKALE,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,62,104791,122360,118018,115000,369.94534,369.30685,312.44599,357.44522,52,52,52,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,369.94534,"38,602,073",104791,69.538,393.71501,55421,4,437.189,87.4
103210017,KÜTAHYA DUMLUPINAR ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=103210017,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103210017,(4 Yýllýk),KÜTAHYA,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,52,108096,128744,118007,114000,368.5652,366.78084,312.45015,357.92586,52,52,52,52,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,1,1,368.5652,"38,774,087",108096,66.193,416.76196,23571,2,439.644,87.9
108110021,NÝÐDE ÖMER HALÝSDEMÝR ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=108110021,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108110021,(4 Yýllýk),NÝÐDE,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,62,108652,126920,122496,125000,368.35236,367.49384,310.64862,352.80565,52,52,52,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,1,1,368.35236,"37,296,994",108652,97.631,398.58295,47328,4,436.016,87.2
106010407,KAHRAMANMARAÞ SÜTÇÜ ÝMAM ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=106010407,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106010407,(4 Yýllýk),KAHRAMANMARAÞ,Devlet,Ücretsiz,Örgün,Doldu#,65,52,52,52,114344,113375,109783,110000,366.1101,373.03563,315.90165,359.61283,65,52,52,52,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,65,50,2,65,0,100.00%,,,366.1101,"36,788,096",114344,109.859,402.00588,42213,,433.215,86.6
109410051,TRAKYA ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=109410051,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109410051,(4 Yýllýk),EDÝRNE,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,62,118717,132770,117669,115000,364.43053,365.26069,312.59335,357.4048,52,52,52,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,52,,52,0,100.00%,1,1,364.43053,"38,527,255",118717,70.996,390.30928,61464,3,434.554,86.9
100810135,AKSARAY ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=100810135,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100810135,(4 Yýllýk),AKSARAY,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,52,119408,138958,126787,127000,364.19295,362.92497,308.97782,351.96076,52,52,52,52,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,364.19295,"36,879,977",119408,107.491,431.30585,12306,1,426.164,85.2
109810011,UÞAK ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=109810011,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109810011,(4 Yýllýk),UÞAK,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,52,119449,136035,124529,123000,364.17751,364.00851,309.85585,353.66878,52,52,52,52,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,364.17751,"37,065,557",119449,103.072,408.73485,32962,2,429.576,85.9
109010037,SÝÝRT ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=109010037,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=109010037,(4 Yýllýk),SÝÝRT,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,62,119634,143407,127405,133000,364.11236,361.267,308.73822,349.434,52,52,52,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,364.11236,"38,838,511",119634,64.941,424.44707,16733,2,416.034,83.2
103610031,ERZÝNCAN BÝNALÝ YILDIRIM ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=103610031,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103610031,(4 Yýllýk),ERZÝNCAN,Devlet,Ücretsiz,Örgün,Doldu#,62,52,52,62,127867,145439,136176,137000,361.0847,360.53375,305.40471,347.79503,62,52,52,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,62,60,2,62,0,100.00%,,,361.0847,"36,610,851",127867,114.349,395.97501,51581,1,419.73,83.9
104510047,GÝRESUN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=104510047,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104510047,(4 Yýllýk),GÝRESUN,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,62,128888,149508,137950,137000,360.71845,359.06368,304.74739,347.99342,52,52,52,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,360.71845,"36,492,651",128888,117.418,383.5461,74409,1,429.933,86
107710027,HATAY MUSTAFA KEMAL ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=107710027,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107710027,(4 Yýllýk),HATAY,Devlet,Ücretsiz,Örgün,Doldu#,39,52,52,62,129687,111672,107899,112000,360.42538,373.74252,316.70205,358.73329,39,52,52,62,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,30,1,39,30,1,39,0,100.00%,3,3,360.42538,"36,844,590",129687,108.407,385.46601,70620,4,434.578,86.9
101610134,BARTIN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=101610134,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=101610134,(4 Yýllýk),BARTIN,Devlet,Ücretsiz,Örgün,Doldu#,54,52,52,52,130263,146874,134353,133000,360.2052,360.02487,306.05641,349.57407,54,52,52,52,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,52,2,54,52,2,54,0,100.00%,1,1,360.2052,"36,791,345",130263,109.788,374.31295,94560,4,425.054,85
102310258,YOZGAT BOZOK ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=102310258,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102310258,(4 Yýllýk),YOZGAT,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,52,131965,151640,138300,139000,359.60765,358.30493,304.6176,347.10711,52,52,52,52,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,359.60765,"36,226,484",131965,124.571,387.67961,66305,4,427.148,85.4
107810071,MUÞ ALPARSLAN ÜNÝVERSÝTESÝ,Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=107810071,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107810071,(4 Yýllýk),MUÞ,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,41,134199,154659,139464,141000,358.80696,357.25412,304.17957,346.4594,52,52,52,41,Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,358.80696,"35,959,834",134199,131.993,458.90805,4777,3,409.796,82
106810038,KÝLÝS 7 ARALIK ÜNÝVERSÝTESÝ,Kilisli Muallim Rýfat Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=106810038,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106810038,(4 Yýllýk),KÝLÝS,Devlet,Ücretsiz,Örgün,Doldu#,77,41,41,41,137397,150905,138984,140000,357.69208,358.55824,304.35257,346.80608,77,41,41,41,Kilisli Muallim Rýfat Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,60,2,77,60,2,77,0,100.00%,1,1,357.69208,"35,799,416",137397,136.541,386.57081,68463,6,416.108,83.2
105910031,KAFKAS ÜNÝVERSÝTESÝ,Dede Korkut Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=105910031,Sýnýf Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105910031,(4 Yýllýk),KARS,Devlet,Ücretsiz,Örgün,Doldu#,52,52,52,62,139827,160890,143167,145000,356.87542,355.10806,302.83338,344.61949,52,52,52,62,Dede Korkut Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,50,2,52,50,2,52,0,100.00%,,,356.87542,"41,296,612",139827,27.75,412.96612,27750,1,420.315,84.1
104110245,GAZÝ ÜNÝVERSÝTESÝ,Gazi Eðitim Fakültesi,https://yokatlas.yok.gov.tr/lisans.php?y=104110245,Felsefe Grubu Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104110245,(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,21,21,21,21,252582,268523,261649,252000,327.30706,325.70074,270.90419,309.9402,21,21,21,21,Gazi Eðitim Fakültesi,Eþit Aðýrlýk,Ücretsiz,20,1,21,21,,21,0,100.00%,,,327.30706,"34,524,412",252582,177.653,352.81054,152225,1,417.83,83.6
111711667,ANKARA HACI BAYRAM VELÝ ÜNÝVERSÝTESÝ,Tapu Kadastro Yüksekokulu,https://yokatlas.yok.gov.tr/lisans.php?y=111711667,Tapu Kadastro,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111711667,(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,64,62,62,62,287994,277140,278244,231000,320.25093,323.81297,267.53991,315.84953,64,62,62,62,Tapu Kadastro Yüksekokulu,Eþit Aðýrlýk,Ücretsiz,60,2,64,60,2,64,0,100.00%,2,1,320.25093,"33,398,779",287994,222.083,371.89251,100155,3,407.158,81.4
