Program ID,YÖK Atlas Baðlantýsý,Üniversite,Fakülte,Program Adý,Program Kabul Koþullarý Baðlantýsý,Öðretim Dili/Süresi/BursDurumu,Þehir,Üniversite Türü,Ücret/Burs,Eðitim Öðretim Türü,2023 Yýlý Doluluk Durumu,2023 Yýlý Yerleþen Sayýsý,2022 Yýlý Yerleþen Sayýsý,2021 Yýlý Yerleþen Sayýsý,2020 Yýlý Yerleþen Sayýsý,2023 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2022 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2021 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2020 Yýlý TBS 0.12 Katsayýsý ile Baþarý Sýrasý,2023 Yýlý TBS 0.12 Katsayý Taban Puaný,2022 Yýlý TBS 0.12 Katsayý Taban Puaný,2021 Yýlý TBS 0.12 Katsayý Taban Puaný,2020 Yýlý TBS 0.12 Katsayý Taban Puaný,2023 Yýlý Toplam Kontenjaný,2022 Yýlý Toplam Kontenjaný,2021 Yýlý Toplam Kontenjaný,2020 Yýlý Toplam Kontenjaný,Fakülte / Yüksekokul,Sayýsal Puanlarý.Puan Türü,Burs Türü,2023 Yýlý Genel Kontenjan,2023 Yýlý  Okul Birincisi Kontenjaný,2023 Yýlý Toplam Kontenjan,2023 Yýlý Genel Kontenjana Yerleþen,2023 Yýlý  Okul Birincisi Kontenjanýna Yerleþen,2023 Yýlý Toplam Yerleþen,2023 Yýlý Boþ Kalan Kontenjan,2023 Yýlý Ýlk Yerleþme Oraný,2023 Yýlý Yerleþip Kayýt Yaptýrmayan,2023 Yýlý Ek Yerleþen,"2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Puaný","2023 Yýlýnda 0,12 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý","2023 Yýlýnda 0,12 + 0,06 Katsayý ile Yerleþen Son Kiþinin Baþarý Sýrasý *",2023 Yýlý TBS 0.12 Katsayý Tavan Puaný,"2023 Yýlý 0,12 katsayý ile Tavan Baþarý Sýrasý",2022'de Yerleþip 2023'de OBP'si Kýrýlarak Yerleþen Sayýsý,2023 Yýlýnda Yerleþenlerin Ortalama OBP'si,2023 Yýlýnda Yerleþenlerin Ortalama Diploma Notu
207610106,https://yokatlas.yok.gov.tr/lisans.php?y=207610106,BÝRUNÝ ÜNÝVERSÝTESÝ,Eczacýlýk Fakültesi,Eczacýlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=207610106,(%25 Ýndirimli)(5 Yýllýk),ÝSTANBUL,Vakýf,%25 Ýndirimli,Örgün,Doldu#,68,59,59,59,93255,93031,71852,73700,414.7352,412.04849,368.8005,428.10811,68,59,59,59,Eczacýlýk Fakültesi,Sayýsal,%25 Ýndirimli,68,,68,68,,68,0,100.00%,2,2,414.7352,,93255,,452.17236,56.118,4,456.053,91.2
103330011,https://yokatlas.yok.gov.tr/lisans.php?y=103330011,DÜZCE ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103330011,(ÝÖ)(4 Yýllýk),DÜZCE,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,93,93,82,72,98814,114542,153347,182000,409.91844,392.67314,305.73006,334.96213,93,93,82,72,Mühendislik Fakültesi,Sayýsal,ÝÖ-Ücretli,90,3,93,90,3,93,0,100.00%,2,2,409.91844,,98814,,425.54378,81.772,1,446.827,89.4
202910693,https://yokatlas.yok.gov.tr/lisans.php?y=202910693,ALTINBAÞ ÜNÝVERSÝTESÝ,Eczacýlýk Fakültesi,Eczacýlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202910693,(Ýngilizce)(%25 Ýndirimli)(5 Yýllýk),ÝSTANBUL,Vakýf,%25 Ýndirimli,Örgün,Doldu#,36,36,36,28,99487,77414,79594,81700,409.30368,427.37617,361.24654,418.9964,36,36,36,28,Eczacýlýk Fakültesi,Sayýsal,%25 Ýndirimli,36,,36,36,,36,0,100.00%,2,2,409.30368,,99487,,441.17847,66.389,2,455.89,91.2
100310519,https://yokatlas.yok.gov.tr/lisans.php?y=100310519,AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=100310519,(Ýngilizce)(4 Yýllýk),AYDIN,Devlet,Ücretsiz,Örgün,Doldu#,72,72,72,72,116313,133951,149059,130000,395.55618,377.27586,308.24059,371.73491,72,72,72,72,Mühendislik Fakültesi,Sayýsal,Ücretsiz,70,2,72,72,,72,0,100.00%,2,2,395.55618,,116313,,423.07462,84.4,2,446.016,89.2
104810811,https://yokatlas.yok.gov.tr/lisans.php?y=104810811,HACETTEPE ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Çevre Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104810811,(Ýngilizce)(4 Yýllýk),ANKARA,Devlet,Ücretsiz,Örgün,Doldu#,72,72,72,72,118160,139163,152431,142000,394.09549,373.55785,306.25379,361.8158,72,72,72,72,Mühendislik Fakültesi,Sayýsal,Ücretsiz,70,2,72,70,2,72,0,100.00%,3,3,394.09549,,118160,,444.40528,63.37,3,458.792,91.8
103930253,https://yokatlas.yok.gov.tr/lisans.php?y=103930253,FIRAT ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103930253,(ÝÖ)(4 Yýllýk),ELAZIÐ,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,109,88,88,67,135121,176474,234240,263000,381.7094,349.70466,268.38496,296.24316,109,88,88,67,Mühendislik Fakültesi,Sayýsal,ÝÖ-Ücretli,85,3,109,87,1,109,0,100.00%,2,2,381.7094,,135121,,406.83804,102.318,3,435.253,87.1
102930195,https://yokatlas.yok.gov.tr/lisans.php?y=102930195,ÇUKUROVA ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=102930195,(Ýngilizce)(ÝÖ)(4 Yýllýk),ADANA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,102,82,82,82,146271,168215,180277,160000,374.18788,354.49498,291.39966,348.81766,102,82,82,82,Mühendislik Fakültesi,Sayýsal,ÝÖ-Ücretli,80,2,102,81,1,102,0,100.00%,3,3,374.18788,,146271,,399.63775,111.12,2,449.723,89.9
206552486,https://yokatlas.yok.gov.tr/lisans.php?y=206552486,ÜSKÜDAR ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206552486,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,56,62,77,68,147595,128997,185671,214000,373.3434,381.01282,288.73325,317.80693,56,62,77,68,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,56,,56,56,,56,0,100.00%,2,2,373.3434,,147595,,452.9566,55.409,2,444.379,88.9
207650971,https://yokatlas.yok.gov.tr/lisans.php?y=207650971,BÝRUNÝ ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=207650971,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,51,42,37,,151053,160142,209389,,371.12553,359.35845,278.18468,,51,42,37,,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,51,,51,51,,51,0,100.00%,3,2,371.12553,,151053,,430.87848,76.296,2,435.696,87.1
111110074,https://yokatlas.yok.gov.tr/lisans.php?y=111110074,ÝZMÝR DEMOKRASÝ ÜNÝVERSÝTESÝ,Mimarlýk Fakültesi,Mimarlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=111110074,(Ýngilizce)(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Doldu#,82,82,82,82,156412,151487,139456,115000,367.79041,365.04418,314.12913,384.96384,82,82,82,82,Mimarlýk Fakültesi,Sayýsal,Ücretsiz,80,2,82,81,1,82,0,100.00%,2,2,367.79041,,156412,,410.04222,98.668,2,455.756,91.2
105710103,https://yokatlas.yok.gov.tr/lisans.php?y=105710103,ÝZMÝR KATÝP ÇELEBÝ ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Biyomedikal Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=105710103,(Ýngilizce)(4 Yýllýk),ÝZMÝR,Devlet,Ücretsiz,Örgün,Doldu#,72,72,72,72,161865,163486,159803,136000,364.55333,357.30737,302.06306,366.66987,72,72,72,72,Mühendislik ve Mimarlýk Fakültesi,Sayýsal,Ücretsiz,70,2,72,71,1,72,0,100.00%,2,2,364.55333,,161865,,418.40396,89.264,2,451.126,90.2
200210961,https://yokatlas.yok.gov.tr/lisans.php?y=200210961,ATILIM ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200210961,(Ýngilizce)(%25 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%25 Ýndirimli,Örgün,Doldu#,65,76,76,68,162549,139801,170060,199000,364.16164,373.07917,296.51238,325.62087,65,76,76,68,Mühendislik Fakültesi,Sayýsal,%25 Ýndirimli,65,,65,65,,65,0,100.00%,3,2,364.16164,,162549,,440.60836,66.885,2,461.267,92.3
108930653,https://yokatlas.yok.gov.tr/lisans.php?y=108930653,SELÇUK ÜNÝVERSÝTESÝ,Teknoloji Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=108930653,(ÝÖ)(4 Yýllýk),KONYA,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,58,58,58,58,164066,196187,211630,199000,363.28925,339.17966,277.28853,325.44685,58,58,58,58,Teknoloji Fakültesi,Sayýsal,ÝÖ-Ücretli,56,2,58,58,,58,0,100.00%,2,2,363.28925,,164066,,413.11556,95.095,4,436.927,87.4
208450839,https://yokatlas.yok.gov.tr/lisans.php?y=208450839,ÝSTÝNYE ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208450839,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,59,51,42,,166500,168224,207958,,361.88416,354.48996,278.81861,,59,51,42,,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,59,,59,59,,59,0,100.00%,3,2,361.88416,,166500,,447.68059,60.359,,436.948,87.4
210402257,https://yokatlas.yok.gov.tr/lisans.php?y=210402257,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Yazýlým Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210402257,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,76,58,50,39,170958,172660,234763,,359.30298,351.92403,268.19003,,76,58,50,47,Mühendislik-Mimarlýk Fakültesi,Sayýsal,%50 Ýndirimli,76,,76,76,,76,0,100.00%,2,2,359.30298,,170958,,416.29268,91.556,,432.99,86.6
103010222,https://yokatlas.yok.gov.tr/lisans.php?y=103010222,DÝCLE ÜNÝVERSÝTESÝ,Veteriner Fakültesi,Veterinerlik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=103010222,(5 Yýllýk),DÝYARBAKIR,Devlet,Ücretsiz,Örgün,Doldu#,104,82,82,82,175824,154536,138791,154000,356.61497,362.99939,314.5516,353.32332,104,82,82,82,Veteriner Fakültesi,Sayýsal,Ücretsiz,80,2,104,80,2,104,0,100.00%,2,2,356.61497,,175824,,428.79162,78.434,8,433.783,86.8
204790549,https://yokatlas.yok.gov.tr/lisans.php?y=204790549,ÝSTANBUL OKAN ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204790549,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,64,46,38,,177050,187488,239275,,355.99053,343.7137,266.56175,,64,46,38,,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,64,,64,64,,64,0,100.00%,2,2,355.99053,,177050,,438.07197,69.275,1,439.047,87.8
210402166,https://yokatlas.yok.gov.tr/lisans.php?y=210402166,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=210402166,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,58,50,41,20,189460,192053,255174,,349.66486,341.2691,261.16731,,58,50,41,44,Mühendislik-Mimarlýk Fakültesi,Sayýsal,%50 Ýndirimli,58,,58,58,,58,0,100.00%,2,2,349.66486,,189460,,425.18135,82.149,3,423.507,84.7
300511813,https://yokatlas.yok.gov.tr/lisans.php?y=300511813,YAKIN DOÐU ÜNÝVERSÝTESÝ,Atatürk Eðitim Fakültesi,Ýlköðretim Matematik Öðretmenliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300511813,(Burslu)(4 Yýllýk),KKTC-LEFKOÞA,KKTC,Burslu,Örgün,Doldu#,9,7,10,11,189538,144189,121436,142000,349.62649,369.94533,326.36324,362.32107,9,7,10,11,Atatürk Eðitim Fakültesi,Sayýsal,Burslu,9,,9,9,,9,0,100.00%,2,2,349.62649,,189538,,396.57804,115.027,,438.3,87.7
104190490,https://yokatlas.yok.gov.tr/lisans.php?y=104190490,GAZÝ ÜNÝVERSÝTESÝ,Fen Fakültesi,Matematik,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104190490,(Uzaktan Öðretim)(4 Yýllýk),ANKARA,Devlet,UÖ-Ücretli,Uzaktan,Doldu#,64,52,52,52,199041,235913,257919,354000,344.99999,321.08261,260.26751,266.77098,64,52,52,52,Fen Fakültesi,Sayýsal,UÖ-Ücretli,60,2,64,62,,64,0,100.00%,16,2,344.99999,,199041,,505.73397,15.167,26,423.209,84.6
104210174,https://yokatlas.yok.gov.tr/lisans.php?y=104210174,GAZÝANTEP ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104210174,(Ýngilizce)(4 Yýllýk),GAZÝANTEP,Devlet,Ücretsiz,Örgün,Doldu#,128,103,103,103,199477,208935,218955,198000,344.80673,332.98362,274.34076,325.84564,128,103,103,103,Mühendislik Fakültesi,Sayýsal,Ücretsiz,100,3,128,103,,128,0,100.00%,2,2,344.80673,,199477,,410.57295,98.068,4,437.277,87.5
209210099,https://yokatlas.yok.gov.tr/lisans.php?y=209210099,ANKARA MEDÝPOL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Hemþirelik (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209210099,(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,67,60,51,,201098,213172,242549,,344.02908,331.03107,265.4356,,67,60,51,,Saðlýk Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,67,,67,67,,67,0,100.00%,2,2,344.02908,,201098,,380.51256,136.782,,441.993,88.4
110730038,https://yokatlas.yok.gov.tr/lisans.php?y=110730038,ÝSKENDERUN TEKNÝK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=110730038,(ÝÖ)(4 Yýllýk),HATAY,Devlet,ÝÖ-Ücretli,Ýkinci,Doldu#,102,82,72,72,202938,200880,247629,270000,343.17562,336.8871,263.67444,293.67868,102,82,72,72,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,ÝÖ-Ücretli,80,2,102,82,,102,0,100.00%,2,2,343.17562,,202938,,368.78845,154.793,5,425.047,85
200290172,https://yokatlas.yok.gov.tr/lisans.php?y=200290172,ATILIM ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Havacýlýk ve Uzay Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200290172,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,37,42,42,34,210260,200470,214845,179000,339.84686,337.08012,275.98731,336.7608,37,42,42,34,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,37,,37,37,,37,0,100.00%,4,2,339.84686,,210260,,426.5959,80.705,1,455.999,91.2
208450848,https://yokatlas.yok.gov.tr/lisans.php?y=208450848,ÝSTÝNYE ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Yazýlým Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=208450848,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,51,51,42,,214141,233488,274758,,338.17482,322.08729,255.03238,,51,51,42,,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,51,,51,51,,51,0,100.00%,2,2,338.17482,,214141,,402.07979,108.085,2,432.781,86.6
209110067,https://yokatlas.yok.gov.tr/lisans.php?y=209110067,OSTÝM TEKNÝK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209110067,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,51,30,21,,216048,221485,202278,,337.37686,327.2733,281.2174,,51,30,21,,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,51,,51,51,,51,0,100.00%,2,2,337.37686,,216048,,400.91393,109.512,,449.878,90
106110266,https://yokatlas.yok.gov.tr/lisans.php?y=106110266,KARABÜK ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=106110266,(Ýngilizce)(4 Yýllýk),KARABÜK,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,62,221928,241895,254428,239000,334.89814,318.63528,261.40789,306.12349,62,62,62,62,Mühendislik Fakültesi,Sayýsal,Ücretsiz,60,2,62,62,,62,0,100.00%,3,3,334.89814,,221928,,371.87129,149.826,1,424.876,85
104210429,https://yokatlas.yok.gov.tr/lisans.php?y=104210429,GAZÝANTEP ÜNÝVERSÝTESÝ,Mimarlýk Fakültesi,Mimarlýk,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=104210429,(Ýngilizce)(4 Yýllýk),GAZÝANTEP,Devlet,Ücretsiz,Örgün,Doldu#,102,82,82,82,226447,223380,198158,167000,333.02639,326.40502,283.05453,344.41615,102,82,82,82,Mimarlýk Fakültesi,Sayýsal,Ücretsiz,80,2,102,81,1,102,0,100.00%,2,2,333.02639,,226447,,456.34727,52.431,6,446.117,89.2
203110229,https://yokatlas.yok.gov.tr/lisans.php?y=203110229,ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Hemþirelik (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=203110229,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,76,76,68,102,227363,222370,205269,228000,332.64647,326.86724,279.91633,311.31402,76,76,68,102,Saðlýk Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,76,,76,76,,76,0,100.00%,3,2,332.64647,,227363,,362.33508,165.722,,433.697,86.7
209310065,https://yokatlas.yok.gov.tr/lisans.php?y=209310065,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Yazýlým Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209310065,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,51,42,34,,228719,210778,258887,,332.12553,332.15345,259.95725,,51,42,34,,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,51,,51,51,,51,0,100.00%,4,2,332.12553,,228719,,391.41378,121.648,3,423.51,84.7
300411665,https://yokatlas.yok.gov.tr/lisans.php?y=300411665,ULUSLARARASI KIBRIS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Yüksekokulu,Hemþirelik (Yüksekokul),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=300411665,(Burslu)(4 Yýllýk),KKTC-LEFKOÞA,KKTC,Burslu,Örgün,Doldu#,11,11,10,10,238503,239017,217821,225000,328.27743,319.80586,274.78833,312.6894,11,11,10,10,Saðlýk Bilimleri Yüksekokulu,Sayýsal,Burslu,11,,11,11,,11,0,100.00%,2,2,328.27743,,238503,,350.90347,186.922,,417.307,83.5
107610231,https://yokatlas.yok.gov.tr/lisans.php?y=107610231,MUÐLA SITKI KOÇMAN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=107610231,(Ýngilizce)(4 Yýllýk),MUÐLA,Devlet,Ücretsiz,Örgün,Doldu#,62,62,62,62,239789,264809,270178,231000,327.771,309.83948,256.3996,309.90853,62,62,62,62,Mühendislik Fakültesi,Sayýsal,Ücretsiz,60,2,62,62,,62,0,100.00%,2,2,327.771,,239789,,415.1898,92.768,4,423.551,84.7
204890048,https://yokatlas.yok.gov.tr/lisans.php?y=204890048,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=204890048,(Ýngilizce)(Ücretli)(4 Yýllýk),ÝSTANBUL,Vakýf,Ücretli,Örgün,Doldu#,52,30,18,16,243820,52897,59466,59200,326.24509,454.19718,381.55922,444.6695,52,30,18,16,Mühendislik Fakültesi,Sayýsal,Ücretli,52,,52,52,,52,0,100.00%,3,3,326.24509,,243820,,489.26688,25.742,,453.988,90.8
209310041,https://yokatlas.yok.gov.tr/lisans.php?y=209310041,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209310041,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,51,42,34,14,248422,245733,289078,,324.54465,317.1129,250.85974,,51,42,34,34,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,51,,51,51,,51,0,100.00%,3,3,324.54465,,248422,,352.80598,183.2,,415.328,83.1
205090105,https://yokatlas.yok.gov.tr/lisans.php?y=205090105,ÝSTANBUL TOPKAPI ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Yazýlým Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=205090105,(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,68,59,51,32,253927,243586,274117,,322.55082,317.95508,255.23137,,68,59,51,51,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,68,,68,68,,68,0,100.00%,2,2,322.55082,,253927,,391.89302,121.025,4,412.339,82.5
202410292,https://yokatlas.yok.gov.tr/lisans.php?y=202410292,ÝSTANBUL AYDIN ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=202410292,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,83,74,67,59,254169,174605,245078,279000,322.46803,350.76866,264.56082,290.2508,83,74,67,59,Mühendislik Fakültesi,Sayýsal,%50 Ýndirimli,83,,83,83,,83,0,100.00%,3,2,322.46803,,254169,,420.79471,86.783,1,445.062,89
200610499,https://yokatlas.yok.gov.tr/lisans.php?y=200610499,BAÞKENT ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=200610499,(Ücretli)(4 Yýllýk),ANKARA,Vakýf,Ücretli,Örgün,Doldu#,5,5,5,5,256370,206763,294636,264000,321.66684,334.03521,249.31711,296.00152,5,5,5,5,Mühendislik Fakültesi,Sayýsal,Ücretli,5,,5,5,,5,0,100.00%,2,2,321.66684,,256370,,343.24298,202.78,,448.605,89.7
209210098,https://yokatlas.yok.gov.tr/lisans.php?y=209210098,ANKARA MEDÝPOL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik (Fakülte),https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=209210098,(%50 Ýndirimli)(4 Yýllýk),ANKARA,Vakýf,%50 Ýndirimli,Örgün,Doldu#,58,51,51,,260481,264254,283051,,320.2475,310.0402,252.56996,,58,51,51,,Saðlýk Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,58,,58,58,,58,0,100.00%,2,2,320.2475,,260481,,373.66686,147.083,3,450.833,90.2
206552494,https://yokatlas.yok.gov.tr/lisans.php?y=206552494,ÜSKÜDAR ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Kimya Mühendisliði,https://yokatlas.yok.gov.tr/content/lightbox/kosullar-lisans.php?y=206552494,(Ýngilizce)(%50 Ýndirimli)(4 Yýllýk),ÝSTANBUL,Vakýf,%50 Ýndirimli,Örgün,Doldu#,34,28,18,8,260777,286077,297680,,320.14004,302.43427,248.48241,,34,28,18,17,Mühendislik ve Doða Bilimleri Fakültesi,Sayýsal,%50 Ýndirimli,34,,34,34,,34,0,100.00%,2,2,320.14004,,260777,,393.67604,118.73,1,429.679,85.9
